timestamp,t_rel_sec,knee_l,knee_r,hip_l,hip_r,elbow_l,elbow_r,shoulder_l,shoulder_r,crouch
2025-11-06 17:05:38,12.419764518737793,178.7661506547803,173.100125695792,172.40251271769213,167.82052856699022,74.07712014534624,176.03126247769555,81.98529149017118,13.489679258797137,0.18442772328853607
2025-11-06 17:05:38,12.452973365783691,178.69271290778343,173.10996408345568,172.42039691625988,167.81473872265983,74.0979444245814,176.0256932630662,81.98236364447204,13.483258940067875,0.18441805243492126
2025-11-06 17:05:38,12.48989462852478,178.68066765330047,173.16792501578811,172.43555467003443,167.81615784570158,74.10995293479836,175.9982901666517,81.9966152625856,13.484569882939546,0.1843753606081009
2025-11-06 17:05:38,12.521082639694214,178.68636036225655,173.2648040817376,172.43767091057575,167.8572310396686,74.18352128106268,175.98178882671436,82.04530801253419,13.488690347464122,0.18432970345020294
2025-11-06 17:05:38,12.555711030960083,178.72418344040733,173.27342039974963,172.46910440015142,167.83829543281038,74.22601415294628,175.9838276927707,82.05633806184235,13.492864289868116,0.1843595653772354
2025-11-06 17:05:38,12.584855079650879,178.72378503623315,173.30431010825825,172.50534482367277,167.8272378661157,74.2367765516232,176.00012629076926,82.04777565470667,13.485611251297339,0.184341162443161
2025-11-06 17:05:38,12.618178367614746,178.78016489653788,173.30661552765147,172.56049316441582,167.81244860334178,74.31881029376649,176.0003487668425,82.09470289691079,13.481599935861086,0.18437650799751282
2025-11-06 17:05:38,12.652543067932129,178.77645318147128,173.32381096831978,172.568956233601,167.80570688444863,74.35200791400756,175.9986160734622,82.12013867503525,13.482193001027627,0.18439915776252747
2025-11-06 17:05:38,12.684905290603638,178.8569021740378,173.35571572842943,172.61614696940626,167.80003777239858,74.41013914711768,176.00038879561828,82.13581535019846,13.484743453214017,0.18441367149353027
2025-11-06 17:05:38,12.715096473693848,178.86401653999226,173.37023828071221,172.61674322684812,167.79617643904,74.470093904661,176.0051247611685,82.17591194172437,13.484601893290256,0.18438823521137238
2025-11-06 17:05:38,12.745638132095337,178.8798905803159,173.40980046307234,172.64988012165816,167.7915965463025,74.50688705640663,176.01288102803414,82.19364578984764,13.487408004112416,0.1844353973865509
2025-11-06 17:05:38,12.780911684036255,178.8830342077298,173.46167699823337,172.67996303244297,167.8093916648034,74.51194330993098,175.99064526038893,82.18492974792608,13.49471128998305,0.18441703915596008
2025-11-06 17:05:38,12.81223464012146,178.8941687716,173.4666597937593,172.70999734752857,167.788133272877,74.5266952428277,175.9743897896929,82.17846302352102,13.480828464806939,0.18429608643054962
2025-11-06 17:05:38,12.84433126449585,178.70138104855116,173.45020421698933,172.63570998574608,167.77272074260017,74.52607297751517,175.94992244345048,82.15886283546774,13.479452774251657,0.18431617319583893
2025-11-06 17:05:38,12.882530212402344,178.67374071730703,173.46378537936144,172.63550173554216,167.7651968169764,74.50858417018686,175.8904336484083,82.14504725981507,13.47110828987768,0.18423517048358917
2025-11-06 17:05:38,12.908739805221558,178.60252618892122,173.43695380212435,172.6183476617902,167.74552100598515,74.49404149393207,175.86747296568495,82.13899945712828,13.471668065627298,0.18423129618167877
2025-11-06 17:05:38,12.938220739364624,178.58321881172287,173.42202863929774,172.62907430436923,167.7395576860856,74.50095863457406,175.83781215941494,82.14869819261689,13.471015912956155,0.18429972231388092
2025-11-06 17:05:38,12.97540807723999,178.54108517923817,173.40877465329413,172.63096443953623,167.74071065438014,74.5031708384485,175.81664370621579,82.15415709554085,13.472094120397186,0.18427640199661255
2025-11-06 17:05:38,13.015993118286133,178.4971898969699,173.40611882986758,172.61553066614354,167.74549937025733,74.50703974141796,175.81462719163872,82.15516254727,13.47111373626778,0.18425333499908447
2025-11-06 17:05:38,13.048054933547974,178.459206318167,173.39905969677383,172.59664289611254,167.75276853025667,74.49989752754644,175.80935945372485,82.14074416052608,13.472622357589792,0.18418660759925842
2025-11-06 17:05:38,13.079482793807983,178.41863834154117,173.32767436770072,172.55710431935475,167.74915769580684,74.4900772558734,175.8030786960522,82.14123479329658,13.463933095703801,0.18409278988838196
2025-11-06 17:05:38,13.112455368041992,178.33517801255655,173.33555053922115,172.52541983428145,167.76000179405452,74.49571148862582,175.79833402106254,82.14795563200116,13.461821048528593,0.18408256769180298
2025-11-06 17:05:38,13.14571738243103,178.22484328045203,173.33200967084596,172.4908837190784,167.76186802113168,74.4997012457453,175.7980652628798,82.15232293814593,13.4582237269795,0.18411332368850708
2025-11-06 17:05:38,13.175879001617432,178.0740451314377,173.31521830948574,172.41528532754424,167.7633483331711,74.47860728625051,175.8102533636322,82.15961519238276,13.449654225921774,0.18413235247135162
2025-11-06 17:05:38,13.209841012954712,177.98406356186587,173.2994069703554,172.37665516142422,167.76185192745484,74.48118871891208,175.82931691852906,82.15942636242454,13.436996332859177,0.18411405384540558
